4,19.2417
3,2.53364
4,34.2178
3,2.29516
4,14.0094
3,1.74956
4,22.9635
5,163.018
6,681.626
5,126.492
4,11.5081
3,1.51284
2,0.457963
3,1.70238
4,20.9806
5,154.204
6,667.671
7,6494.31
4,18.3798
3,1.61173
2,0.280447
1,0.137462
0,0.047053
1,0.133043
2,0.288028
3,2.15911
4,24.5472
5,163.55
6,774.043
7,5891.02
4,17.3869
5,96.0035
6,751.633
7,5495.96
6,764.448
7,5615.24
6,1026.93
5,163.737
4,23.3071
3,2.00623
2,0.257429
1,0.074688
2,0.337643
3,1.71347
4,25.8185
5,161.133
6,749.341
7,5731.65
4,22.0209
4,17.9663
4,57.4771
4,18.0904
4,25.2612
4,14.972
4,47.7823
4,18.8362
4,11.7998
4,25.5412
4,24.3999
4,61.4859
4,132.341
4,81.8987
4,33.0315
4,56.8741
4,24.8069
4,36.1406
4,18.754
4,46.787
4,57.5866
4,74.255
4,30.9754
4,18.6313
4,25.0779
4,12.0894
4,11.2218
4,45.2029
4,32.4907
4,29.9655
4,54.0904
4,22.7258
4,14.7222
4,73.8412
4,11.5013
4,18.5285
4,14.5919
4,32.6319
4,67.3116
4,27.3829
4,28.7391
4,13.449
4,25.7615
4,33.3905
4,32.1149
4,32.4967
4,32.8166
4,34.449
4,17.5907
4,12.0283
4,11.5293
4,11.3078
4,11.3302
4,11.7491
4,11.639
4,11.8814
4,12.3782
4,15.6703
4,26.2292
4,28.7277
4,11.1495
4,28.1197
4,33.4429
4,19.157
4,28.611
4,33.2437
4,33.1976
4,17.9233
4,16.6186
4,14.7026
4,31.524
4,34.2101
4,17.1547
5,103.794
5,85.3234
5,82.5812
5,88.0604
5,86.1768
5,86.2336
5,101.673
6,681.265
6,704.775
6,1179.93
6,710.463
6,689.871
6,1056.38
6,1161.89
6,717.396
6,668.762
6,665.252
6,671.101
6,670.096
6,667.848
6,680.175
6,662.292
6,680.833
6,659.591
6,671.338
6,701.932
6,653.474
6,659.443
6,682.566
6,659.59
6,659.815
7,5375.14
7,5322.27
7,5294.26
7,5222.35
7,5320.22
7,5227.23
7,5517.05
7,2068.04
4,18.0706
4,12.7232
4,15.1755
4,15.3483
4,15.0299
4,17.1136
4,29.0257
4,29.9005
4,22.3268
4,15.34
4,17.4561
4,15.2907
4,12.6831
4,22.6622
4,30.2467
4,30.6416
4,11.7088
4,12.2454
4,11.9847
4,18.0662
4,70.9411
4,68.2296
4,67.9608
4,48.8389
4,11.853
4,28.0546
4,16.877
4,14.876
4,31.0037
4,32.84
4,32.866
4,32.0419
4,64.7442
4,21.0944
4,28.3378
4,32.4212
4,33.5643
4,32.9367
3,1.42607
3,1.71152
3,1.45475
3,1.40834
3,2.1471
3,2.11623
3,2.1471
3,2.3273
3,2.21164
3,2.06331
3,2.06345
3,2.22517
3,2.15327
3,1.98002
3,2.15468
3,2.13299
3,2.30356
3,2.10102
3,2.05241
3,2.28062
3,2.20639
3,2.20195
3,1.97709
3,2.00594
3,2.72157
3,2.78047
3,2.64112
3,2.57434
3,2.77546
3,2.60574
3,2.47251
3,1.46842
2,0.364298
2,0.239723
2,0.214248
2,0.295837
2,0.244548
2,0.286293
2,0.28745
2,0.279203
1,0.075515
1,0.101121
1,0.087876
1,0.084652
1,0.12743
1,0.07846
1,0.078242
0,0.046669
0,0.057117
0,0.046332
0,0.032674
0,0.03556
0,0.278393
0,0.043627
0,0.037116
0,0.033412
0,0.034138
0,0.036164
1,0.080843
1,0.084093
1,0.072386
1,0.06791
1,0.088936
1,0.066497
1,0.123624
1,0.095028
1,0.065107
1,0.12264
1,0.097254
1,0.076761
1,0.071541
2,0.300116
2,0.488762
2,0.247821
2,0.274474
2,0.247459
2,0.448022
2,0.253587
3,1.73802
3,1.73634
3,1.9056
3,1.96186
3,1.88823
3,1.77978
4,28.695
4,13.4405
4,13.1225
4,11.9426
4,11.395
4,12.1727
4,11.6852
4,11.4941
4,11.5386
4,12.8162
4,14.0587
5,106.716
5,100.619
6,703.002
7,5650.26
7,5653.5
4,76491.6
4,68099.1
3,8584.89
2,1139.1
1,196.184
2,1133.78
4,97645
3,14252
2,1804.38
1,169.347
2,1889.38
2,874.455
1,219.23
2,1302.43
3,10909.2
2,1355.44
1,281.451
0,4.85979
2,1226.85
3,10946.9
2,948.961
1,142.095
2,0.038265
2,0.034477
2,0.043733
2,0.043722
2,0.035821
2,0.045717
2,1719.69
2,910.109
1,290.95
2,1786.17
3,10073.3
2,1557.26
3,8563.07
